127.0.0.1 - - [14/Sep/2024:17:41:52 -0600] "POST /wp-cron.php?doing_wp_cron=1726357312.2274789810180664062500 HTTP/1.0" 200 -
127.0.0.1 - - [25/Sep/2024:12:54:26 -0600] "GET /wp-includes/js/dist/a11y.min.js?ver=d90eebea464f6c09bfd5 HTTP/1.0" 200 2358
127.0.0.1 - - [25/Sep/2024:12:54:26 -0600] "GET /wp-includes/js/api-request.min.js?ver=6.6.2 HTTP/1.0" 200 1023
127.0.0.1 - - [25/Sep/2024:12:54:26 -0600] "GET /wp-includes/js/dist/url.min.js?ver=36ae0e4dd9043bb8749b HTTP/1.0" 200 8226
127.0.0.1 - - [25/Sep/2024:12:54:26 -0600] "GET /wp-admin/load-scripts.php?c=0&load%5Bchunk_0%5D=hoverIntent,wp-hooks&ver=6.6.2 HTTP/1.0" 200 5808
127.0.0.1 - - [25/Sep/2024:12:54:26 -0600] "GET /wp-admin/js/site-health.min.js?ver=6.6.2 HTTP/1.0" 200 6282
127.0.0.1 - - [25/Sep/2024:12:54:26 -0600] "GET /wp-includes/js/wp-ajax-response.min.js?ver=6.6.2 HTTP/1.0" 200 2505
127.0.0.1 - - [25/Sep/2024:12:54:26 -0600] "GET /wp-includes/js/wp-lists.min.js?ver=6.6.2 HTTP/1.0" 200 7521
127.0.0.1 - - [25/Sep/2024:12:54:26 -0600] "GET /wp-includes/js/jquery/jquery.color.min.js?ver=2.2.0 HTTP/1.0" 200 7047
127.0.0.1 - - [25/Sep/2024:12:54:26 -0600] "GET /wp-includes/js/quicktags.min.js?ver=6.6.2 HTTP/1.0" 200 11132
127.0.0.1 - - [25/Sep/2024:12:54:26 -0600] "GET /wp-includes/js/jquery/jquery.query.js?ver=2.2.3 HTTP/1.0" 200 3694
127.0.0.1 - - [25/Sep/2024:12:54:26 -0600] "GET /wp-admin/js/edit-comments.min.js?ver=6.6.2 HTTP/1.0" 200 15349
127.0.0.1 - - [25/Sep/2024:12:54:26 -0600] "GET /wp-includes/js/jquery/ui/core.min.js?ver=1.13.3 HTTP/1.0" 200 21464
127.0.0.1 - - [25/Sep/2024:12:54:26 -0600] "GET /wp-includes/js/jquery/ui/mouse.min.js?ver=1.13.3 HTTP/1.0" 200 3428
127.0.0.1 - - [25/Sep/2024:12:54:26 -0600] "GET /wp-includes/js/jquery/ui/sortable.min.js?ver=1.13.3 HTTP/1.0" 200 25504
127.0.0.1 - - [25/Sep/2024:12:54:26 -0600] "GET /wp-admin/js/postbox.min.js?ver=6.6.2 HTTP/1.0" 200 6705
127.0.0.1 - - [25/Sep/2024:12:54:26 -0600] "GET /wp-admin/js/dashboard.min.js?ver=6.6.2 HTTP/1.0" 200 8797
127.0.0.1 - - [25/Sep/2024:12:54:26 -0600] "GET /wp-includes/js/dist/deprecated.min.js?ver=e1f84915c5e8ae38964c HTTP/1.0" 200 684
127.0.0.1 - - [25/Sep/2024:12:54:26 -0600] "GET /wp-includes/js/dist/vendor/moment.min.js?ver=2.29.4 HTTP/1.0" 200 57925
127.0.0.1 - - [25/Sep/2024:12:54:26 -0600] "GET /wp-includes/js/thickbox/thickbox.js?ver=3.1-20121105 HTTP/1.0" 200 13332
127.0.0.1 - - [25/Sep/2024:12:54:26 -0600] "GET /wp-admin/js/plugin-install.min.js?ver=6.6.2 HTTP/1.0" 200 2403
127.0.0.1 - - [25/Sep/2024:12:54:26 -0600] "GET /wp-admin/load-scripts.php?c=0&load%5Bchunk_0%5D=jquery-core,jquery-migrate,utils&ver=6.6.2 HTTP/1.0" 200 102997
127.0.0.1 - - [25/Sep/2024:12:54:26 -0600] "GET /wp-includes/js/wp-sanitize.min.js?ver=6.6.2 HTTP/1.0" 200 458
127.0.0.1 - - [25/Sep/2024:12:54:26 -0600] "GET /wp-includes/js/shortcode.min.js?ver=6.6.2 HTTP/1.0" 200 2643
127.0.0.1 - - [25/Sep/2024:12:54:26 -0600] "GET /wp-admin/js/updates.min.js?ver=6.6.2 HTTP/1.0" 200 48230
127.0.0.1 - - [25/Sep/2024:12:54:26 -0600] "GET /wp-admin/load-styles.php?c=0&dir=ltr&load%5Bchunk_0%5D=dashicons,admin-bar,site-health,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-poi&load%5Bchunk_1%5D=nter,widgets,site-icon,l10n,buttons,wp-auth-check&ver=6.6.2 HTTP/1.0" 200 400455
127.0.0.1 - - [25/Sep/2024:12:54:26 -0600] "GET /wp-includes/js/dist/date.min.js?ver=aaca6387d1cf924acc51 HTTP/1.0" 200 783428
127.0.0.1 - - [25/Sep/2024:12:54:26 -0600] "GET /wp-admin/js/media-upload.min.js?ver=6.6.2 HTTP/1.0" 200 1152
127.0.0.1 - - [25/Sep/2024:12:54:26 -0600] "GET /wp-admin/js/svg-painter.js?ver=6.6.2 HTTP/1.0" 200 5522
127.0.0.1 - - [25/Sep/2024:12:54:26 -0600] "GET /wp-includes/js/wp-auth-check.min.js?ver=6.6.2 HTTP/1.0" 200 1658
127.0.0.1 - - [25/Sep/2024:12:54:26 -0600] "GET /wp-includes/js/wplink.min.js?ver=6.6.2 HTTP/1.0" 200 11332
127.0.0.1 - - [25/Sep/2024:12:54:26 -0600] "GET /wp-includes/js/heartbeat.min.js?ver=6.6.2 HTTP/1.0" 200 6013
127.0.0.1 - - [25/Sep/2024:12:54:26 -0600] "GET /wp-includes/js/jquery/ui/autocomplete.min.js?ver=1.13.3 HTTP/1.0" 200 8536
127.0.0.1 - - [25/Sep/2024:12:54:26 -0600] "GET /wp-includes/js/jquery/ui/menu.min.js?ver=1.13.3 HTTP/1.0" 200 10199
127.0.0.1 - - [25/Sep/2024:12:54:26 -0600] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=1&_ajax_nonce=d8be6f2d2c&1727290466259 HTTP/1.0" 200 1114
127.0.0.1 - - [25/Sep/2024:12:54:26 -0600] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 548
127.0.0.1 - - [25/Sep/2024:12:54:26 -0600] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=2&_ajax_nonce=d8be6f2d2c&1727290466485 HTTP/1.0" 200 572
127.0.0.1 - - [25/Sep/2024:12:54:26 -0600] "GET /wp-includes/js/thickbox/loadingAnimation.gif HTTP/1.0" 200 15238
127.0.0.1 - - [25/Sep/2024:12:54:26 -0600] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=yes&_ajax_nonce=d8be6f2d2c&1727290466855 HTTP/1.0" 200 1
127.0.0.1 - - [25/Sep/2024:12:54:26 -0600] "GET /wp-admin/images/spinner.gif HTTP/1.0" 200 3656
127.0.0.1 - - [25/Sep/2024:12:54:27 -0600] "GET /favicon.ico HTTP/1.0" 302 -
127.0.0.1 - - [25/Sep/2024:12:54:27 -0600] "GET /wp-includes/images/w-logo-blue-white-bg.png HTTP/1.0" 200 4119
127.0.0.1 - - [25/Sep/2024:12:54:26 -0600] "GET /wp-admin/admin-ajax.php?action=dashboard-widgets&widget=dashboard_primary&pagenow=dashboard HTTP/1.0" 200 1004
127.0.0.1 - - [25/Sep/2024:12:54:29 -0600] "GET /wp-admin/plugins.php HTTP/1.0" 200 36418
127.0.0.1 - - [25/Sep/2024:12:54:30 -0600] "GET /wp-admin/load-scripts.php?c=1&load%5Bchunk_0%5D=hoverIntent,wp-hooks&ver=6.6.2 HTTP/1.0" 200 5808
127.0.0.1 - - [25/Sep/2024:12:54:30 -0600] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5Bchunk_0%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5Bchunk_1%5D=,site-icon,l10n,buttons,wp-auth-check&ver=6.6.2 HTTP/1.0" 200 395280
127.0.0.1 - - [25/Sep/2024:12:54:30 -0600] "GET /wp-admin/load-scripts.php?c=1&load%5Bchunk_0%5D=jquery-core,jquery-migrate,utils&ver=6.6.2 HTTP/1.0" 200 102997
127.0.0.1 - - [25/Sep/2024:12:54:35 -0600] "GET /wp-admin/plugin-install.php HTTP/1.0" 200 81151
127.0.0.1 - - [25/Sep/2024:12:54:39 -0600] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 84935
127.0.0.1 - - [25/Sep/2024:12:54:51 -0600] "GET /wp-admin/plugin-install.php?tab=plugin-information&plugin=peepso-tools-ultimate-member-migrator& HTTP/1.0" 200 23407
127.0.0.1 - - [25/Sep/2024:12:54:52 -0600] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5Bchunk_0%5D=dashicons,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets,site-icon&load%5Bchunk_1%5D=,l10n,buttons&ver=6.6.2 HTTP/1.0" 200 373221
127.0.0.1 - - [25/Sep/2024:12:55:10 -0600] "POST /wp-admin/update.php?action=upload-plugin HTTP/1.0" 200 23425
127.0.0.1 - - [25/Sep/2024:12:55:12 -0600] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5Bchunk_0%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5Bchunk_1%5D=,site-icon,l10n,buttons&ver=6.6.2 HTTP/1.0" 200 393377
127.0.0.1 - - [25/Sep/2024:12:55:13 -0600] "GET /wp-admin/plugins.php?action=activate&plugin=peepso-core%2Fpeepso.php&_wpnonce=17408cb8ef HTTP/1.0" 302 -
127.0.0.1 - - [25/Sep/2024:12:55:15 -0600] "GET /peepsoajax/adminAddons.check_license HTTP/1.0" 200 50554
127.0.0.1 - - [25/Sep/2024:12:55:14 -0600] "GET /wp-admin/plugins.php?activate=true&plugin_status=all&paged=1&s= HTTP/1.0" 200 80369
127.0.0.1 - - [25/Sep/2024:12:55:16 -0600] "GET /wp-content/plugins/peepso-core/templates/css/admin/peepso.css?ver=6.4.6.0 HTTP/1.0" 200 28674
127.0.0.1 - - [25/Sep/2024:12:55:16 -0600] "GET /wp-content/plugins/peepso-core/assets/css/backend.css?ver=6.4.6.0 HTTP/1.0" 200 37578
127.0.0.1 - - [25/Sep/2024:12:55:16 -0600] "GET /wp-content/plugins/peepso-core/assets/css/icons.css?ver=6.4.6.0 HTTP/1.0" 200 87924
127.0.0.1 - - [25/Sep/2024:12:55:16 -0600] "GET /wp-content/plugins/peepso-core/assets/js/elements.min.js?ver=6.4.6.0 HTTP/1.0" 200 28745
127.0.0.1 - - [25/Sep/2024:12:55:16 -0600] "GET /wp-content/plugins/peepso-core/templates/css/admin/icons.css?ver=6.4.6.0 HTTP/1.0" 200 12425
127.0.0.1 - - [25/Sep/2024:12:55:16 -0600] "GET /wp-content/plugins/peepso-core/assets/js/modules.min.js?ver=6.4.6.0 HTTP/1.0" 200 9384
127.0.0.1 - - [25/Sep/2024:12:55:16 -0600] "GET /wp-content/plugins/peepso-core/assets/js/core.min.js?ver=6.4.6.0 HTTP/1.0" 200 60512
127.0.0.1 - - [25/Sep/2024:12:55:16 -0600] "GET /wp-content/plugins/peepso-core/assets/js/hashtags.min.js?ver=6.4.6.0 HTTP/1.0" 200 3440
127.0.0.1 - - [25/Sep/2024:12:55:16 -0600] "GET /wp-content/plugins/peepso-core/assets/js/peepso-admin-config.min.js?ver=6.4.6.0 HTTP/1.0" 200 10917
127.0.0.1 - - [25/Sep/2024:12:55:16 -0600] "GET /wp-content/plugins/peepso-core/assets/js/sections.min.js?ver=6.4.6.0 HTTP/1.0" 200 9022
127.0.0.1 - - [25/Sep/2024:12:55:16 -0600] "GET /wp-content/plugins/peepso-core/assets/js/notifications.min.js?ver=6.4.6.0 HTTP/1.0" 200 10398
127.0.0.1 - - [25/Sep/2024:12:55:16 -0600] "GET /wp-content/plugins/peepso-core/assets/js/bundle.min.js?ver=6.4.6.0 HTTP/1.0" 200 112352
127.0.0.1 - - [25/Sep/2024:12:55:16 -0600] "GET /wp-content/plugins/peepso-core/assets/js/peepso-admin-config-user-profile.min.js?ver=6.4.6.0 HTTP/1.0" 200 804
127.0.0.1 - - [25/Sep/2024:12:55:16 -0600] "GET /wp-content/plugins/peepso-core/assets/js/admin-request-data.min.js?ver=6.4.6.0 HTTP/1.0" 200 847
127.0.0.1 - - [25/Sep/2024:12:55:16 -0600] "GET /wp-content/plugins/peepso-core/assets/js/admin-brute-force.min.js?ver=6.4.6.0 HTTP/1.0" 200 596
127.0.0.1 - - [25/Sep/2024:12:55:16 -0600] "GET /wp-content/plugins/peepso-core/assets/images/admin/logo-icon_20x20.svg HTTP/1.0" 200 4019
127.0.0.1 - - [25/Sep/2024:12:55:16 -0600] "GET /wp-content/plugins/peepso-core/assets/icons/fa-solid-900.woff2 HTTP/1.0" 200 125064
127.0.0.1 - - [25/Sep/2024:12:55:16 -0600] "GET /wp-content/plugins/peepso-core/assets/icons/fa-regular-400.woff2 HTTP/1.0" 200 23760
127.0.0.1 - - [25/Sep/2024:12:55:16 -0600] "GET /wp-content/plugins/peepso-core/assets/icons/fa-custom.woff2 HTTP/1.0" 200 25420
127.0.0.1 - - [25/Sep/2024:12:55:19 -0600] "GET /wp-admin/admin.php?page=peepso-installer HTTP/1.0" 200 68401
127.0.0.1 - - [25/Sep/2024:12:55:19 -0600] "GET /wp-content/plugins/peepso-core/assets/aceadmin/css/bootstrap.min.css?ver=6.4.6.0 HTTP/1.0" 200 99516
127.0.0.1 - - [25/Sep/2024:12:55:19 -0600] "GET /wp-content/plugins/peepso-core/assets/aceadmin/css/ace.min.css?ver=6.4.6.0 HTTP/1.0" 200 359632
127.0.0.1 - - [25/Sep/2024:12:55:19 -0600] "GET /wp-content/plugins/peepso-core/assets/css/admin.css?ver=6.4.6.0 HTTP/1.0" 200 28254
127.0.0.1 - - [25/Sep/2024:12:55:19 -0600] "GET /wp-content/plugins/peepso-core/assets/aceadmin/css/font-awesome.min.css?ver=6.4.6.0 HTTP/1.0" 200 28777
127.0.0.1 - - [25/Sep/2024:12:55:19 -0600] "GET /wp-content/plugins/peepso-core/assets/js/admin/index.js?ver=6.4.6.0 HTTP/1.0" 200 2849
127.0.0.1 - - [25/Sep/2024:12:55:19 -0600] "GET /wp-content/plugins/peepso-core/assets/js/admin-addons.js?ver=6.4.6.0 HTTP/1.0" 200 26547
127.0.0.1 - - [25/Sep/2024:12:55:19 -0600] "GET /wp-content/plugins/peepso-core/assets/css/backend.css?ver=6.4.6.0 HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:19 -0600] "GET /wp-content/plugins/peepso-core/assets/css/icons.css?ver=6.4.6.0 HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:19 -0600] "GET /wp-content/plugins/peepso-core/templates/css/admin/peepso.css?ver=6.4.6.0 HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:19 -0600] "GET /wp-content/plugins/peepso-core/templates/css/admin/icons.css?ver=6.4.6.0 HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:19 -0600] "GET /wp-content/plugins/peepso-core/assets/js/core.min.js?ver=6.4.6.0 HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:19 -0600] "GET /wp-content/plugins/peepso-core/assets/images/admin/logo-icon_20x20.svg HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:19 -0600] "GET /wp-content/plugins/peepso-core/assets/js/elements.min.js?ver=6.4.6.0 HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:19 -0600] "GET /wp-content/plugins/peepso-core/assets/js/peepso-admin-config.min.js?ver=6.4.6.0 HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:19 -0600] "GET /wp-content/plugins/peepso-core/assets/js/modules.min.js?ver=6.4.6.0 HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:19 -0600] "GET /wp-content/plugins/peepso-core/assets/js/sections.min.js?ver=6.4.6.0 HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:19 -0600] "GET /wp-content/plugins/peepso-core/assets/js/hashtags.min.js?ver=6.4.6.0 HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:19 -0600] "GET /wp-content/plugins/peepso-core/assets/js/notifications.min.js?ver=6.4.6.0 HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:19 -0600] "GET /wp-content/plugins/peepso-core/assets/js/bundle.min.js?ver=6.4.6.0 HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:19 -0600] "GET /wp-content/plugins/peepso-core/assets/js/peepso-admin-config-user-profile.min.js?ver=6.4.6.0 HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:19 -0600] "GET /wp-content/plugins/peepso-core/assets/js/admin-request-data.min.js?ver=6.4.6.0 HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:19 -0600] "GET /wp-content/plugins/peepso-core/assets/js/admin-brute-force.min.js?ver=6.4.6.0 HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:19 -0600] "GET /wp-content/plugins/peepso-core/assets/images/admin/logo_red.png HTTP/1.0" 200 13394
127.0.0.1 - - [25/Sep/2024:12:55:19 -0600] "GET /wp-content/plugins/peepso-core/assets/icons/fa-solid-900.woff2 HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:19 -0600] "GET /wp-content/plugins/peepso-core/assets/icons/fa-regular-400.woff2 HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:19 -0600] "GET /wp-content/plugins/peepso-core/assets/icons/fa-custom.woff2 HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:19 -0600] "POST /peepsoajax/adminAddons.check_license HTTP/1.0" 200 50554
127.0.0.1 - - [25/Sep/2024:12:55:21 -0600] "POST /peepsoajax/adminAddons.hide_tutorial HTTP/1.0" 200 28
127.0.0.1 - - [25/Sep/2024:12:55:24 -0600] "POST /peepsoajax/adminAddons.check_license HTTP/1.0" 200 50554
127.0.0.1 - - [25/Sep/2024:12:55:31 -0600] "POST /wp-cron.php?doing_wp_cron=1727290531.2258110046386718750000 HTTP/1.0" 200 -
127.0.0.1 - - [25/Sep/2024:12:55:31 -0600] "GET /wp-admin/admin.php?page=peepso-installer HTTP/1.0" 200 65078
127.0.0.1 - - [25/Sep/2024:12:55:31 -0600] "GET /wp-content/plugins/peepso-core/assets/aceadmin/css/font-awesome.min.css?ver=6.4.6.0 HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:31 -0600] "GET /wp-content/plugins/peepso-core/assets/css/admin.css?ver=6.4.6.0 HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:31 -0600] "GET /wp-content/plugins/peepso-core/assets/images/admin/logo_red.png HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:31 -0600] "GET /wp-content/plugins/peepso-core/assets/js/admin/index.js?ver=6.4.6.0 HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:31 -0600] "GET /wp-content/plugins/peepso-core/assets/aceadmin/css/bootstrap.min.css?ver=6.4.6.0 HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:31 -0600] "GET /wp-content/plugins/peepso-core/assets/aceadmin/css/ace.min.css?ver=6.4.6.0 HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:31 -0600] "GET /wp-content/plugins/peepso-core/assets/js/admin-addons.js?ver=6.4.6.0 HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:31 -0600] "GET /wp-content/plugins/peepso-core/assets/aceadmin/css/bootstrap.min.css?ver=6.4.6.0 HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:31 -0600] "GET /wp-content/plugins/peepso-core/assets/aceadmin/css/ace.min.css?ver=6.4.6.0 HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:31 -0600] "GET /wp-content/plugins/peepso-core/assets/aceadmin/css/font-awesome.min.css?ver=6.4.6.0 HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:31 -0600] "GET /wp-content/plugins/peepso-core/assets/css/admin.css?ver=6.4.6.0 HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:31 -0600] "GET /wp-content/plugins/peepso-core/assets/images/admin/logo_red.png HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:31 -0600] "GET /wp-content/plugins/peepso-core/templates/css/admin/peepso.css?ver=6.4.6.0 HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:31 -0600] "GET /wp-content/plugins/peepso-core/assets/css/backend.css?ver=6.4.6.0 HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:31 -0600] "GET /wp-content/plugins/peepso-core/assets/css/icons.css?ver=6.4.6.0 HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:31 -0600] "GET /wp-content/plugins/peepso-core/templates/css/admin/icons.css?ver=6.4.6.0 HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:31 -0600] "GET /wp-content/plugins/peepso-core/assets/images/admin/logo-icon_20x20.svg HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:31 -0600] "GET /wp-content/plugins/peepso-core/assets/js/core.min.js?ver=6.4.6.0 HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:31 -0600] "GET /wp-content/plugins/peepso-core/assets/js/admin/index.js?ver=6.4.6.0 HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:31 -0600] "GET /wp-content/plugins/peepso-core/assets/js/modules.min.js?ver=6.4.6.0 HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:31 -0600] "GET /wp-content/plugins/peepso-core/assets/js/elements.min.js?ver=6.4.6.0 HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:31 -0600] "GET /wp-content/plugins/peepso-core/assets/js/admin-addons.js?ver=6.4.6.0 HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:31 -0600] "GET /wp-content/plugins/peepso-core/assets/js/sections.min.js?ver=6.4.6.0 HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:31 -0600] "GET /wp-content/plugins/peepso-core/assets/js/hashtags.min.js?ver=6.4.6.0 HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:31 -0600] "GET /wp-content/plugins/peepso-core/assets/js/peepso-admin-config.min.js?ver=6.4.6.0 HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:31 -0600] "GET /wp-content/plugins/peepso-core/assets/js/notifications.min.js?ver=6.4.6.0 HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:31 -0600] "GET /wp-content/plugins/peepso-core/assets/js/bundle.min.js?ver=6.4.6.0 HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:31 -0600] "GET /wp-content/plugins/peepso-core/assets/js/admin-brute-force.min.js?ver=6.4.6.0 HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:31 -0600] "GET /wp-content/plugins/peepso-core/assets/js/admin-request-data.min.js?ver=6.4.6.0 HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:31 -0600] "GET /wp-content/plugins/peepso-core/assets/js/peepso-admin-config-user-profile.min.js?ver=6.4.6.0 HTTP/1.0" 304 -
127.0.0.1 - - [25/Sep/2024:12:55:31 -0600] "GET /wp-content/plugins/peepso-core/assets/icons/fa-solid-900.woff2 HTTP/1.0" 304 -
